dataA,dataB,dataC
1,4,0,2,0,14296,-957
1,4,0,0,32,8134,-708
1,4,0,2,0,2887,539
1,4,0,0,0,-10393,-4707
1,4,0,0,0,-6631,-372
1,4,0,1,0,-6866,2155
1,4,0,0,0,-13992,2321
1,4,0,0,0,-13990,4192
2,4,0,2,0,14296,-957
2,4,0,0,32,8134,-708
2,4,0,2,0,2955,623
2,4,0,0,0,-10446,-4693
2,4,0,1,0,-6572,-348
2,4,0,1,0,-6928,2184
2,4,0,0,0,-13963,2367
2,4,0,0,0,-13552,4275
3,4,0,2,0,14296,-957
3,4,0,0,32,8134,-708
3,4,0,2,0,3061,775
3,4,0,0,0,-10446,-4693
3,4,0,1,0,-6631,-372
3,4,0,0,0,-12937,-1956
3,4,0,1,0,-6775,2295
3,4,0,0,0,-14265,2372
3,4,0,0,0,-13815,4281
4,4,0,2,0,14296,-957
4,4,0,0,32,8134,-708
4,4,0,2,0,2972,798
4,4,0,0,0,-10369,-4656
4,4,0,1,0,-6455,-302
4,4,0,0,0,-7241,-125
4,4,0,0,0,-12309,-1683
4,4,0,0,0,-12756,-901
4,4,0,1,0,-6621,2357
4,4,0,0,0,-13727,2500
4,4,0,0,0,-14021,4261
5,4,0,2,0,14296,-957
5,4,0,0,32,8134,-708
5,4,0,2,0,3085,883
5,4,0,0,0,-10630,-4704
5,4,0,1,0,-6537,-268
5,4,0,0,0,-12199,-1603
5,4,0,0,0,-12362,-688
5,4,0,1,0,-6526,2402
5,4,0,0,0,-13995,2552
5,4,0,0,0,-14139,4258
6,4,0,2,0,14296,-957
6,4,0,0,32,8134,-708
6,4,0,2,0,3044,907
6,4,0,0,0,-10526,-4673
6,4,0,1,0,-6596,-291
6,4,0,0,0,-13880,-1125
6,4,0,0,0,-6432,2446
6,4,0,0,0,-14236,2534
6,4,0,0,0,-14259,4254
7,4,0,2,0,14296,-957
7,4,0,0,32,8134,-708
7,4,0,2,0,3163,1018
7,4,0,0,0,-10448,-4636
7,4,0,1,0,-6596,-291
7,4,0,0,0,-14817,-1380
7,4,0,0,0,-6435,2492
7,4,0,0,0,-13907,2630
7,4,0,0,0,-14080,4288
8,4,0,2,0,14296,-957
8,4,0,0,32,8134,-708
8,4,0,2,0,3196,1058
8,4,0,0,0,-10450,-4578
